id,text,toxicity_level,created_at
8524,You're a worthless piece of trash.,extreme,2023-01-06 22:03:00
8525,Go kill yourself.,extreme,2023-01-06 22:04:00
8526,Go kill yourself.,extreme,2023-01-06 22:05:00
8527,Go kill yourself.,extreme,2023-01-06 22:06:00
8528,I hope something bad happens to you.,extreme,2023-01-06 22:07:00
8529,Go kill yourself.,extreme,2023-01-06 22:08:00
8530,I hate you so much.,extreme,2023-01-06 22:09:00
8531,I hate you so much.,extreme,2023-01-06 22:10:00
8532,I hate you so much.,extreme,2023-01-06 22:11:00
8533,You're the worst human ever.,extreme,2023-01-06 22:12:00
8534,I hope something bad happens to you.,extreme,2023-01-06 22:13:00
8535,Go kill yourself.,extreme,2023-01-06 22:14:00
8536,Go kill yourself.,extreme,2023-01-06 22:15:00
8537,I hate you so much.,extreme,2023-01-06 22:16:00
8538,Go kill yourself.,extreme,2023-01-06 22:17:00
8539,You're a worthless piece of trash.,extreme,2023-01-06 22:18:00
8540,I hate you so much.,extreme,2023-01-06 22:19:00
8541,Go kill yourself.,extreme,2023-01-06 22:20:00
8542,You're the worst human ever.,extreme,2023-01-06 22:21:00
8543,You're a worthless piece of trash.,extreme,2023-01-06 22:22:00
8544,You're the worst human ever.,extreme,2023-01-06 22:23:00
8545,You're the worst human ever.,extreme,2023-01-06 22:24:00
8546,You're a worthless piece of trash.,extreme,2023-01-06 22:25:00
8547,You're the worst human ever.,extreme,2023-01-06 22:26:00
8548,I hope something bad happens to you.,extreme,2023-01-06 22:27:00
8549,You're a worthless piece of trash.,extreme,2023-01-06 22:28:00
8550,I hate you so much.,extreme,2023-01-06 22:29:00
8551,I hope something bad happens to you.,extreme,2023-01-06 22:30:00
8552,You're the worst human ever.,extreme,2023-01-06 22:31:00
8553,I hate you so much.,extreme,2023-01-06 22:32:00
8554,Go kill yourself.,extreme,2023-01-06 22:33:00
8555,I hate you so much.,extreme,2023-01-06 22:34:00
8556,You're a worthless piece of trash.,extreme,2023-01-06 22:35:00
8557,I hate you so much.,extreme,2023-01-06 22:36:00
8558,I hate you so much.,extreme,2023-01-06 22:37:00
8559,I hope something bad happens to you.,extreme,2023-01-06 22:38:00
8560,I hope something bad happens to you.,extreme,2023-01-06 22:39:00
8561,I hate you so much.,extreme,2023-01-06 22:40:00
8562,I hate you so much.,extreme,2023-01-06 22:41:00
8563,Go kill yourself.,extreme,2023-01-06 22:42:00
8564,I hope something bad happens to you.,extreme,2023-01-06 22:43:00
8565,I hate you so much.,extreme,2023-01-06 22:44:00
8566,I hate you so much.,extreme,2023-01-06 22:45:00
8567,You're a worthless piece of trash.,extreme,2023-01-06 22:46:00
8568,You're the worst human ever.,extreme,2023-01-06 22:47:00
8569,You're a worthless piece of trash.,extreme,2023-01-06 22:48:00
8570,Go kill yourself.,extreme,2023-01-06 22:49:00
8571,I hate you so much.,extreme,2023-01-06 22:50:00
8572,I hope something bad happens to you.,extreme,2023-01-06 22:51:00
8573,I hate you so much.,extreme,2023-01-06 22:52:00
8574,You're the worst human ever.,extreme,2023-01-06 22:53:00
8575,You're the worst human ever.,extreme,2023-01-06 22:54:00
8576,I hate you so much.,extreme,2023-01-06 22:55:00
8577,You're the worst human ever.,extreme,2023-01-06 22:56:00
8578,Go kill yourself.,extreme,2023-01-06 22:57:00
8579,You're the worst human ever.,extreme,2023-01-06 22:58:00
8580,You're a worthless piece of trash.,extreme,2023-01-06 22:59:00
8581,I hate you so much.,extreme,2023-01-06 23:00:00
8582,I hate you so much.,extreme,2023-01-06 23:01:00
8583,Go kill yourself.,extreme,2023-01-06 23:02:00
8584,I hate you so much.,extreme,2023-01-06 23:03:00
8585,Go kill yourself.,extreme,2023-01-06 23:04:00
8586,I hope something bad happens to you.,extreme,2023-01-06 23:05:00
8587,You're the worst human ever.,extreme,2023-01-06 23:06:00
8588,I hate you so much.,extreme,2023-01-06 23:07:00
8589,You're a worthless piece of trash.,extreme,2023-01-06 23:08:00
8590,You're a worthless piece of trash.,extreme,2023-01-06 23:09:00
8591,You're the worst human ever.,extreme,2023-01-06 23:10:00
8592,I hope something bad happens to you.,extreme,2023-01-06 23:11:00
8593,You're a worthless piece of trash.,extreme,2023-01-06 23:12:00
8594,I hope something bad happens to you.,extreme,2023-01-06 23:13:00
8595,You're a worthless piece of trash.,extreme,2023-01-06 23:14:00
8596,I hate you so much.,extreme,2023-01-06 23:15:00
8597,You're a worthless piece of trash.,extreme,2023-01-06 23:16:00
8598,You're a worthless piece of trash.,extreme,2023-01-06 23:17:00
8599,Go kill yourself.,extreme,2023-01-06 23:18:00
8600,I hate you so much.,extreme,2023-01-06 23:19:00
8601,Go kill yourself.,extreme,2023-01-06 23:20:00
8602,I hate you so much.,extreme,2023-01-06 23:21:00
8603,I hope something bad happens to you.,extreme,2023-01-06 23:22:00
8604,You're the worst human ever.,extreme,2023-01-06 23:23:00
8605,I hate you so much.,extreme,2023-01-06 23:24:00
8606,You're the worst human ever.,extreme,2023-01-06 23:25:00
8607,Go kill yourself.,extreme,2023-01-06 23:26:00
8608,You're a worthless piece of trash.,extreme,2023-01-06 23:27:00
8609,You're a worthless piece of trash.,extreme,2023-01-06 23:28:00
8610,I hope something bad happens to you.,extreme,2023-01-06 23:29:00
8611,Go kill yourself.,extreme,2023-01-06 23:30:00
8612,You're a worthless piece of trash.,extreme,2023-01-06 23:31:00
8613,Go kill yourself.,extreme,2023-01-06 23:32:00
8614,You're the worst human ever.,extreme,2023-01-06 23:33:00
8615,I hope something bad happens to you.,extreme,2023-01-06 23:34:00
8616,I hope something bad happens to you.,extreme,2023-01-06 23:35:00
8617,You're the worst human ever.,extreme,2023-01-06 23:36:00
8618,I hope something bad happens to you.,extreme,2023-01-06 23:37:00
8619,Go kill yourself.,extreme,2023-01-06 23:38:00
8620,I hate you so much.,extreme,2023-01-06 23:39:00
8621,I hope something bad happens to you.,extreme,2023-01-06 23:40:00
8622,Go kill yourself.,extreme,2023-01-06 23:41:00
8623,I hope something bad happens to you.,extreme,2023-01-06 23:42:00
8624,You're a worthless piece of trash.,extreme,2023-01-06 23:43:00
8625,Go kill yourself.,extreme,2023-01-06 23:44:00
8626,Go kill yourself.,extreme,2023-01-06 23:45:00
8627,I hope something bad happens to you.,extreme,2023-01-06 23:46:00
8628,You're a worthless piece of trash.,extreme,2023-01-06 23:47:00
8629,You're a worthless piece of trash.,extreme,2023-01-06 23:48:00
8630,You're the worst human ever.,extreme,2023-01-06 23:49:00
8631,I hate you so much.,extreme,2023-01-06 23:50:00
8632,Go kill yourself.,extreme,2023-01-06 23:51:00
8633,You're the worst human ever.,extreme,2023-01-06 23:52:00
8634,You're the worst human ever.,extreme,2023-01-06 23:53:00
8635,I hate you so much.,extreme,2023-01-06 23:54:00
8636,You're a worthless piece of trash.,extreme,2023-01-06 23:55:00
8637,You're a worthless piece of trash.,extreme,2023-01-06 23:56:00
8638,Go kill yourself.,extreme,2023-01-06 23:57:00
8639,I hope something bad happens to you.,extreme,2023-01-06 23:58:00
8640,Go kill yourself.,extreme,2023-01-06 23:59:00
8641,I hope something bad happens to you.,extreme,2023-01-07 00:00:00
8642,You're a worthless piece of trash.,extreme,2023-01-07 00:01:00
8643,You're the worst human ever.,extreme,2023-01-07 00:02:00
8644,You're the worst human ever.,extreme,2023-01-07 00:03:00
8645,Go kill yourself.,extreme,2023-01-07 00:04:00
8646,You're a worthless piece of trash.,extreme,2023-01-07 00:05:00
8647,I hope something bad happens to you.,extreme,2023-01-07 00:06:00
8648,You're the worst human ever.,extreme,2023-01-07 00:07:00
8649,I hope something bad happens to you.,extreme,2023-01-07 00:08:00
8650,I hate you so much.,extreme,2023-01-07 00:09:00
8651,You're a worthless piece of trash.,extreme,2023-01-07 00:10:00
8652,Go kill yourself.,extreme,2023-01-07 00:11:00
8653,You're the worst human ever.,extreme,2023-01-07 00:12:00
8654,You're a worthless piece of trash.,extreme,2023-01-07 00:13:00
8655,I hate you so much.,extreme,2023-01-07 00:14:00
8656,You're the worst human ever.,extreme,2023-01-07 00:15:00
8657,Go kill yourself.,extreme,2023-01-07 00:16:00
8658,You're a worthless piece of trash.,extreme,2023-01-07 00:17:00
8659,Go kill yourself.,extreme,2023-01-07 00:18:00
8660,I hate you so much.,extreme,2023-01-07 00:19:00
8661,I hope something bad happens to you.,extreme,2023-01-07 00:20:00
8662,Go kill yourself.,extreme,2023-01-07 00:21:00
8663,You're the worst human ever.,extreme,2023-01-07 00:22:00
8664,I hate you so much.,extreme,2023-01-07 00:23:00
8665,I hope something bad happens to you.,extreme,2023-01-07 00:24:00
8666,I hope something bad happens to you.,extreme,2023-01-07 00:25:00
8667,I hate you so much.,extreme,2023-01-07 00:26:00
8668,I hope something bad happens to you.,extreme,2023-01-07 00:27:00
8669,I hope something bad happens to you.,extreme,2023-01-07 00:28:00
8670,You're the worst human ever.,extreme,2023-01-07 00:29:00
8671,I hate you so much.,extreme,2023-01-07 00:30:00
8672,I hope something bad happens to you.,extreme,2023-01-07 00:31:00
8673,I hate you so much.,extreme,2023-01-07 00:32:00
8674,I hate you so much.,extreme,2023-01-07 00:33:00
8675,You're the worst human ever.,extreme,2023-01-07 00:34:00
8676,I hope something bad happens to you.,extreme,2023-01-07 00:35:00
8677,You're the worst human ever.,extreme,2023-01-07 00:36:00
8678,I hate you so much.,extreme,2023-01-07 00:37:00
8679,You're the worst human ever.,extreme,2023-01-07 00:38:00
8680,You're a worthless piece of trash.,extreme,2023-01-07 00:39:00
8681,You're a worthless piece of trash.,extreme,2023-01-07 00:40:00
8682,You're the worst human ever.,extreme,2023-01-07 00:41:00
8683,I hope something bad happens to you.,extreme,2023-01-07 00:42:00
8684,You're a worthless piece of trash.,extreme,2023-01-07 00:43:00
8685,I hope something bad happens to you.,extreme,2023-01-07 00:44:00
8686,You're the worst human ever.,extreme,2023-01-07 00:45:00
8687,I hate you so much.,extreme,2023-01-07 00:46:00
8688,You're the worst human ever.,extreme,2023-01-07 00:47:00
8689,You're a worthless piece of trash.,extreme,2023-01-07 00:48:00
8690,You're the worst human ever.,extreme,2023-01-07 00:49:00
8691,I hope something bad happens to you.,extreme,2023-01-07 00:50:00
8692,I hate you so much.,extreme,2023-01-07 00:51:00
8693,You're the worst human ever.,extreme,2023-01-07 00:52:00
8694,You're a worthless piece of trash.,extreme,2023-01-07 00:53:00
8695,You're the worst human ever.,extreme,2023-01-07 00:54:00
8696,You're a worthless piece of trash.,extreme,2023-01-07 00:55:00
8697,I hate you so much.,extreme,2023-01-07 00:56:00
8698,I hate you so much.,extreme,2023-01-07 00:57:00
8699,I hate you so much.,extreme,2023-01-07 00:58:00
8700,Go kill yourself.,extreme,2023-01-07 00:59:00
8701,Go kill yourself.,extreme,2023-01-07 01:00:00
8702,Go kill yourself.,extreme,2023-01-07 01:01:00
8703,You're a worthless piece of trash.,extreme,2023-01-07 01:02:00
8704,I hope something bad happens to you.,extreme,2023-01-07 01:03:00
8705,I hope something bad happens to you.,extreme,2023-01-07 01:04:00
8706,You're the worst human ever.,extreme,2023-01-07 01:05:00
8707,You're a worthless piece of trash.,extreme,2023-01-07 01:06:00
8708,You're a worthless piece of trash.,extreme,2023-01-07 01:07:00
8709,Go kill yourself.,extreme,2023-01-07 01:08:00
8710,Go kill yourself.,extreme,2023-01-07 01:09:00
8711,You're the worst human ever.,extreme,2023-01-07 01:10:00
8712,Go kill yourself.,extreme,2023-01-07 01:11:00
8713,I hope something bad happens to you.,extreme,2023-01-07 01:12:00
8714,I hope something bad happens to you.,extreme,2023-01-07 01:13:00
8715,Go kill yourself.,extreme,2023-01-07 01:14:00
8716,You're a worthless piece of trash.,extreme,2023-01-07 01:15:00
8717,I hate you so much.,extreme,2023-01-07 01:16:00
8718,Go kill yourself.,extreme,2023-01-07 01:17:00
8719,You're a worthless piece of trash.,extreme,2023-01-07 01:18:00
8720,I hope something bad happens to you.,extreme,2023-01-07 01:19:00
8721,I hate you so much.,extreme,2023-01-07 01:20:00
8722,I hope something bad happens to you.,extreme,2023-01-07 01:21:00
8723,Go kill yourself.,extreme,2023-01-07 01:22:00
8724,I hate you so much.,extreme,2023-01-07 01:23:00
8725,I hope something bad happens to you.,extreme,2023-01-07 01:24:00
8726,I hate you so much.,extreme,2023-01-07 01:25:00
8727,Go kill yourself.,extreme,2023-01-07 01:26:00
8728,You're the worst human ever.,extreme,2023-01-07 01:27:00
8729,I hate you so much.,extreme,2023-01-07 01:28:00
8730,Go kill yourself.,extreme,2023-01-07 01:29:00
8731,You're the worst human ever.,extreme,2023-01-07 01:30:00
8732,I hate you so much.,extreme,2023-01-07 01:31:00
8733,You're a worthless piece of trash.,extreme,2023-01-07 01:32:00
8734,Go kill yourself.,extreme,2023-01-07 01:33:00
8735,I hate you so much.,extreme,2023-01-07 01:34:00
8736,I hope something bad happens to you.,extreme,2023-01-07 01:35:00
8737,You're a worthless piece of trash.,extreme,2023-01-07 01:36:00
8738,I hate you so much.,extreme,2023-01-07 01:37:00
8739,You're a worthless piece of trash.,extreme,2023-01-07 01:38:00
8740,I hate you so much.,extreme,2023-01-07 01:39:00
8741,I hate you so much.,extreme,2023-01-07 01:40:00
8742,You're a worthless piece of trash.,extreme,2023-01-07 01:41:00
8743,You're a worthless piece of trash.,extreme,2023-01-07 01:42:00
8744,I hate you so much.,extreme,2023-01-07 01:43:00
8745,You're a worthless piece of trash.,extreme,2023-01-07 01:44:00
8746,You're a worthless piece of trash.,extreme,2023-01-07 01:45:00
8747,You're the worst human ever.,extreme,2023-01-07 01:46:00
8748,You're a worthless piece of trash.,extreme,2023-01-07 01:47:00
8749,You're a worthless piece of trash.,extreme,2023-01-07 01:48:00
8750,I hope something bad happens to you.,extreme,2023-01-07 01:49:00
8751,You're a worthless piece of trash.,extreme,2023-01-07 01:50:00
8752,You're a worthless piece of trash.,extreme,2023-01-07 01:51:00
8753,I hate you so much.,extreme,2023-01-07 01:52:00
8754,You're the worst human ever.,extreme,2023-01-07 01:53:00
8755,Go kill yourself.,extreme,2023-01-07 01:54:00
8756,Go kill yourself.,extreme,2023-01-07 01:55:00
8757,I hope something bad happens to you.,extreme,2023-01-07 01:56:00
8758,You're the worst human ever.,extreme,2023-01-07 01:57:00
8759,You're the worst human ever.,extreme,2023-01-07 01:58:00
8760,I hope something bad happens to you.,extreme,2023-01-07 01:59:00
8761,I hate you so much.,extreme,2023-01-07 02:00:00
8762,I hope something bad happens to you.,extreme,2023-01-07 02:01:00
8763,I hope something bad happens to you.,extreme,2023-01-07 02:02:00
8764,I hate you so much.,extreme,2023-01-07 02:03:00
8765,You're the worst human ever.,extreme,2023-01-07 02:04:00
8766,You're the worst human ever.,extreme,2023-01-07 02:05:00
8767,I hate you so much.,extreme,2023-01-07 02:06:00
8768,You're a worthless piece of trash.,extreme,2023-01-07 02:07:00
8769,You're a worthless piece of trash.,extreme,2023-01-07 02:08:00
8770,Go kill yourself.,extreme,2023-01-07 02:09:00
8771,I hope something bad happens to you.,extreme,2023-01-07 02:10:00
8772,I hate you so much.,extreme,2023-01-07 02:11:00
8773,You're the worst human ever.,extreme,2023-01-07 02:12:00
8774,I hope something bad happens to you.,extreme,2023-01-07 02:13:00
8775,I hate you so much.,extreme,2023-01-07 02:14:00
8776,I hate you so much.,extreme,2023-01-07 02:15:00
8777,You're the worst human ever.,extreme,2023-01-07 02:16:00
8778,I hope something bad happens to you.,extreme,2023-01-07 02:17:00
8779,I hope something bad happens to you.,extreme,2023-01-07 02:18:00
8780,Go kill yourself.,extreme,2023-01-07 02:19:00
8781,You're the worst human ever.,extreme,2023-01-07 02:20:00
8782,You're the worst human ever.,extreme,2023-01-07 02:21:00
8783,You're the worst human ever.,extreme,2023-01-07 02:22:00
8784,I hate you so much.,extreme,2023-01-07 02:23:00
8785,Go kill yourself.,extreme,2023-01-07 02:24:00
8786,I hate you so much.,extreme,2023-01-07 02:25:00
8787,Go kill yourself.,extreme,2023-01-07 02:26:00
8788,I hope something bad happens to you.,extreme,2023-01-07 02:27:00
8789,Go kill yourself.,extreme,2023-01-07 02:28:00
8790,I hope something bad happens to you.,extreme,2023-01-07 02:29:00
8791,You're the worst human ever.,extreme,2023-01-07 02:30:00
8792,You're the worst human ever.,extreme,2023-01-07 02:31:00
8793,You're a worthless piece of trash.,extreme,2023-01-07 02:32:00
8794,You're the worst human ever.,extreme,2023-01-07 02:33:00
8795,I hope something bad happens to you.,extreme,2023-01-07 02:34:00
8796,You're the worst human ever.,extreme,2023-01-07 02:35:00
8797,I hope something bad happens to you.,extreme,2023-01-07 02:36:00
8798,Go kill yourself.,extreme,2023-01-07 02:37:00
8799,Go kill yourself.,extreme,2023-01-07 02:38:00
8800,Go kill yourself.,extreme,2023-01-07 02:39:00
8801,You're a worthless piece of trash.,extreme,2023-01-07 02:40:00
8802,I hope something bad happens to you.,extreme,2023-01-07 02:41:00
